time,NUM_EP,L1,L2,BATCH_SIZE,MEM_SIZE,MIN_EXP_SIZE,season,run,case,idx,T_FH_plus,T_FH_minus,V_HW_plus,V_HW_minus,profits,comfort,abort,Reward
2021-06-23T14:55:02.371,10001,400,300,64,24000,24000,winter,eval,winter_no-L2_ns-fix_abort,10001,0,5.238362022,0,0,-65.76472806,-5.238362022,0,-60.52636604
2021-06-23T14:48:41.835,10001,300,600,64,24000,24000,winter,eval,winter_no-L2_ns-fix_abort,6901,11.9263318,0.856088157,0,0.649283826,-86.00269403,-13.43170379,0,-72.57099024
2021-06-23T14:48:39.085,10001,300,600,64,24000,24000,winter,eval,winter_no-L2_ns-fix_abort,10001,35.13317894,32.95601662,0,30.40489506,-153.08939,-98.49409063,0,-54.59529937
2021-06-23T12:13:30.176,10001,300,600,64,24000,24000,summer,eval,summer_no-L2_ns-fix_abort_nn-0.3,3001,0,0,0,0,64.15690049,0,0,64.15690049
2021-06-23T12:13:27.425,10001,300,600,64,24000,24000,summer,eval,summer_no-L2_ns-fix_abort_nn-0.3,10001,0,0,0,0,63.10402277,0,0,63.10402277
2021-06-23T12:10:03.741,10001,400,300,64,24000,24000,summer,eval,summer_no-L2_ns-fix_abort_nn-0.3,6501,0,0,0,0,66.22540392,0,0,66.22540392
2021-06-23T12:10:00.961,10001,400,300,64,24000,24000,summer,eval,summer_no-L2_ns-fix_abort_nn-0.3,10001,0,0,0,0,58.97725288,0,0,58.97725288
2021-06-23T12:07:40.115,10001,300,600,64,24000,24000,winter,eval,winter_no-L2_ns-fix_abort_nn-0.3,7401,0.655560529,2.441877733,0,0,-65.74495554,-3.097438262,0,-62.64751728
2021-06-23T12:07:37.375,10001,300,600,64,24000,24000,winter,eval,winter_no-L2_ns-fix_abort_nn-0.3,10001,31.11626316,0,0,0,-98.57737513,-31.11626316,0,-67.46111197
2021-06-23T12:05:11.478,10001,400,300,64,24000,24000,winter,eval,winter_no-L2_ns-fix_abort_nn-0.3,7001,1.18191796,14.51297387,0,0,-84.711104,-15.69489183,0,-69.01621217
2021-06-23T12:05:08.757,10001,400,300,64,24000,24000,winter,eval,winter_no-L2_ns-fix_abort_nn-0.3,10001,16.61281372,5.136049077,0,0,-90.47221444,-21.7488628,0,-68.72335164
2021-06-16T14:48:30.098,10001,400,300,64,24000,24000,summer,eval,summer_no-L2_nns!_abort_nn-0.1,2201,0,0,0,0,64.29727819,0,0,64.29727819
2021-06-16T14:48:27.368,10001,400,300,64,24000,24000,summer,eval,summer_no-L2_nns!_abort_nn-0.1,10001,0,0,0,0,63.07513396,0,0,63.07513396
2021-06-16T14:43:58.068,10001,400,300,64,24000,24000,winter,eval,winter_no-L2_nns!_abort_nn-0.1,8601,11.90196111,2.464772844,0,0,-78.36649748,-14.36673396,0,-63.99976352
2021-06-16T14:43:55.428,10001,400,300,64,24000,24000,winter,eval,winter_no-L2_nns!_abort_nn-0.1,10001,29.68033842,4.145093828,0.73207171,0,-101.8799674,-34.55750395,0,-67.32246345
2021-06-16T14:41:13.785,10001,300,600,64,24000,24000,winter,eval,winter_no-L2_nns!_abort_nn-0.1,4701,2.309698386,0.431511748,0,0,-58.45385531,-2.741210134,0,-55.71264518
2021-06-16T14:41:11.26,10001,300,600,64,24000,24000,winter,eval,winter_no-L2_nns!_abort_nn-0.1,10001,12.62641086,1.654449502,4.717373815,0,-71.62616007,-18.99823417,0,-52.6279259
2021-06-16T14:38:17.133,10001,300,600,64,24000,24000,summer,eval,summer_no-L2_nns!_abort_nn-0.1,5701,0,0,0,0,64.57612145,0,0,64.57612145
2021-06-16T14:38:14.704,10001,300,600,64,24000,24000,summer,eval,summer_no-L2_nns!_abort_nn-0.1,10001,0,0,0,0,58.65988234,0,0,58.65988234
2021-06-16T14:35:48.647,10001,400,300,64,24000,24000,summer,eval,summer_no-L2_nns!_abort_nn-0.5,8501,0,0,0,0,65.39712569,0,0,65.39712569
2021-06-16T14:35:45.943,10001,400,300,64,24000,24000,summer,eval,summer_no-L2_nns!_abort_nn-0.5,10001,0,0,0,0,57.69967259,0,0,57.69967259
2021-06-16T14:34:52.399,10001,400,300,64,24000,24000,summer,eval,summer_no-L2_nns!_abort_nn-0.5,8801,0,0,0,0,57.38860356,0,0,57.38860356
2021-06-16T14:34:49.8,10001,400,300,64,24000,24000,summer,eval,summer_no-L2_nns!_abort_nn-0.5,10001,0,0,0,0,57.05826171,0,0,57.05826171
2021-06-16T14:34:34.934,10001,300,600,64,24000,24000,summer,eval,summer_no-L2_nns!_abort_nn-0.5,9501,0,0,0,0,57.09878068,0,0,57.09878068
2021-06-16T14:34:32.325,10001,300,600,64,24000,24000,summer,eval,summer_no-L2_nns!_abort_nn-0.5,10001,0,0,0,0,57.02142453,0,0,57.02142453
2021-06-16T14:32:46.127,10001,300,600,64,24000,24000,winter,eval,winter_no-L2_nns!_abort_nn-0.5,6801,3.647456535,0,0,0,-69.68050602,-3.647456535,0,-66.03304949
2021-06-16T14:32:43.477,10001,300,600,64,24000,24000,winter,eval,winter_no-L2_nns!_abort_nn-0.5,10001,5.809322467,4.969063827,0,0,-81.30111988,-10.77838629,0,-70.52273359
2021-06-16T12:05:14.639,10001,400,300,64,24000,24000,winter,eval,winter_no-L2_nns!_abort,8001,3.720211728,6.196736677,0,0,-72.52239986,-9.916948406,0,-62.60545145
2021-06-16T12:05:11.701,10001,400,300,64,24000,24000,winter,eval,winter_no-L2_nns!_abort,10001,1.962000444,5.431996011,0,0,-64.56656216,-7.393996455,0,-57.17256571
2021-06-16T12:00:33.931,10001,300,600,64,24000,24000,summer,eval,summer_no-L2_nns!_abort,9001,0,0,0,0,64.83738784,0,0,64.83738784
2021-06-16T12:00:31.022,10001,300,600,64,24000,24000,summer,eval,summer_no-L2_nns!_abort,10001,0,0,0,0,64.95945812,0,0,64.95945812
2021-06-16T11:58:19.286,10001,400,300,64,24000,24000,summer,eval,summer_no-L2_nns!_abort,9301,0,0,0,0,63.72079863,0,0,63.72079863
2021-06-16T11:58:16.325,10001,400,300,64,24000,24000,summer,eval,summer_no-L2_nns!_abort,10001,0,0,0,0,62.73994905,0,0,62.73994905
2021-06-16T11:26:41.854,10001,300,600,64,24000,24000,winter,eval,winter_no-L2_nns!_abort,10001,0,39.24582767,0,0,-40.9996842,-39.24582767,0,-1.75385653
2021-06-16T11:26:39.075,10001,300,600,64,24000,24000,winter,eval,winter_no-L2_nns!_abort,10001,0,39.24582767,0,0,-40.9996842,-39.24582767,0,-1.75385653
2021-06-15T16:23:15.004,10001,400,300,64,24000,24000,winter,eval,winter_no-L2_nns!_abort_batch-64_sigma-0.5,6401,0.637660762,1.077625646,0,0,-47.62175246,-1.715286408,0,-45.90646605
2021-06-15T16:23:12.287,10001,400,300,64,24000,24000,winter,eval,winter_no-L2_nns!_abort_batch-64_sigma-0.5,10001,4.333594182,2.736691322,0,0,-66.49336606,-7.070285504,0,-59.42308056
2021-06-15T16:20:33.469,10001,400,300,64,24000,24000,summer,eval,summer_no-L2_nns!_abort_batch-64_sigma-0.5,4601,0,0,0,0,63.0422809,0,0,63.0422809
2021-06-15T16:20:30.744,10001,400,300,64,24000,24000,summer,eval,summer_no-L2_nns!_abort_batch-64_sigma-0.5,10001,0,0,0,0,63.97855304,0,0,63.97855304
2021-06-15T16:19:24.441,10001,300,600,64,24000,24000,winter,eval,winter_no-L2_nns!_abort_batch-64_sigma-0.5,7401,0.23650878,2.231357263,0,0,-59.2201504,-2.467866043,0,-56.75228436
2021-06-15T16:19:21.823,10001,300,600,64,24000,24000,winter,eval,winter_no-L2_nns!_abort_batch-64_sigma-0.5,10001,47.25574203,1.820405927,0,25.86018008,-130.5094383,-74.93632804,0,-55.57311026
2021-06-15T16:16:21.52,10001,300,600,64,24000,24000,summer,eval,summer_no-L2_nns!_abort_batch-64_sigma-0.5,9301,0,0,0,0,65.91807565,0,0,65.91807565
2021-06-15T16:16:18.911,10001,300,600,64,24000,24000,summer,eval,summer_no-L2_nns!_abort_batch-64_sigma-0.5,10001,0,0,0,0,62.06666796,0,0,62.06666796
2021-06-14T19:44:48.634,10001,300,600,48,24000,24000,winter,eval,winter_no-L2_nns!_abort_batch-48_sigma-0.5,9901,0.435488017,0.038792001,0,0,-59.38949443,-0.474280019,0,-58.91521441
2021-06-14T19:44:45.809,10001,300,600,48,24000,24000,winter,eval,winter_no-L2_nns!_abort_batch-48_sigma-0.5,10001,0.966612948,0,0,0,-61.65259159,-0.966612948,0,-60.68597864
2021-06-14T19:42:28.518,10001,400,300,48,24000,24000,winter,eval,winter_no-L2_nns!_abort_batch-48_sigma-0.5,9301,0,0.218055516,0,0,-53.17060068,-0.218055516,0,-52.95254516
2021-06-14T19:42:25.876,10001,400,300,48,24000,24000,winter,eval,winter_no-L2_nns!_abort_batch-48_sigma-0.5,10001,2.191504029,0,3.104186523,0,-60.15086645,-5.295690552,0,-54.8551759
2021-06-14T19:40:02.15,10001,300,600,48,24000,24000,summer,eval,summer_no-L2_nns!_abort_batch-48_sigma-0.5,8201,0,0,0,0,65.22069126,0,0,65.22069126
2021-06-14T19:39:59.332,10001,300,600,48,24000,24000,summer,eval,summer_no-L2_nns!_abort_batch-48_sigma-0.5,10001,0,0,0,0,64.05667149,0,0,64.05667149
2021-06-14T19:39:49.066,10001,400,300,48,24000,24000,winter,eval,winter_no-L2_nns!_abort_batch-48,9301,0.141012831,1.947887909,0,0,-49.95067454,-2.08890074,0,-47.8617738
2021-06-14T19:39:46.477,10001,400,300,48,24000,24000,winter,eval,winter_no-L2_nns!_abort_batch-48,10001,3.083119781,0.001074182,2.264702033,0,-64.62645383,-5.348895996,0,-59.27755783
2021-06-14T19:34:55.521,10001,400,300,48,24000,24000,summer,eval,summer_no-L2_nns!_abort_batch-48_sigma-0.5,7401,0,0,0,0,60.34209285,0,0,60.34209285
2021-06-14T19:34:52.897,10001,400,300,48,24000,24000,summer,eval,summer_no-L2_nns!_abort_batch-48_sigma-0.5,10001,0,0,0,1.963114581,52.8080228,-1.963114581,0,54.77113738
2021-06-14T19:32:09.3,10001,300,600,48,24000,24000,summer,eval,summer_no-L2_nns!_abort_batch-48,5601,0,0,0,0,65.01897222,0,0,65.01897222
2021-06-14T19:32:06.676,10001,300,600,48,24000,24000,summer,eval,summer_no-L2_nns!_abort_batch-48,10001,0,0,0,0,63.78215204,0,0,63.78215204
2021-06-14T19:29:28.112,10001,400,300,48,24000,24000,summer,eval,summer_no-L2_nns!_abort_batch-48,4701,0,0,0,0,57.63457484,0,0,57.63457484
2021-06-14T19:29:25.475,10001,400,300,48,24000,24000,summer,eval,summer_no-L2_nns!_abort_batch-48,10001,0,0,0,0,57.40292336,0,0,57.40292336
2021-06-14T19:29:24.091,10001,300,600,48,24000,24000,winter,eval,winter_no-L2_nns!_abort_batch-48,10001,0,6.151508952,0,0,-59.81584069,-6.151508952,0,-53.66433174
2021-06-14T19:29:21.379,10001,300,600,48,24000,24000,winter,eval,winter_no-L2_nns!_abort_batch-48,10001,0,6.151508952,0,0,-59.81584069,-6.151508952,0,-53.66433174
2021-06-14T14:31:31.743,10001,400,300,48,24000,24000,winter,eval,winter_no-L2_abort_batch-48,3901,0.968272124,0,0,0,-62.74334447,-0.968272124,0,-61.77507235
2021-06-14T14:31:28.984,10001,400,300,48,24000,24000,winter,eval,winter_no-L2_abort_batch-48,10001,15.45597211,24.48820027,0,3.98615136,-103.4103811,-43.93032374,0,-59.48005736
2021-06-14T14:31:06.139,10001,300,600,48,24000,24000,winter,eval,winter_no-L2_abort_batch-48,9101,10.13580987,1.353249354,0,0.688315056,-77.69356453,-12.17737428,0,-65.51619025
2021-06-14T14:31:03.424,10001,300,600,48,24000,24000,winter,eval,winter_no-L2_abort_batch-48,10001,29.1402468,5.509172271,0,13.45768835,-111.7359608,-48.10710742,0,-63.62885338
2021-06-14T14:28:20.378,10001,400,300,48,24000,24000,summer,eval,summer_no-L2_abort_batch-48,2901,0,0,0,0,63.8299561,0,0,63.8299561
2021-06-14T14:28:17.673,10001,400,300,48,24000,24000,summer,eval,summer_no-L2_abort_batch-48,10001,2.397976757,0,0.217507697,0,53.50963549,-2.615484453,0,56.12511994
2021-06-14T14:26:45.994,10001,400,300,64,24000,24000,winter,eval,winter_no-L2_nns!_abort_batch-64,5401,0,0,0,0,-73.88526744,0,0,-73.88526744
2021-06-14T14:26:43.198,10001,400,300,64,24000,24000,winter,eval,winter_no-L2_nns!_abort_batch-64,10001,1.682083961,6.092499898,0,7.42067639,-94.19295215,-15.19526025,0,-78.9976919
2021-06-14T14:26:15.291,10001,300,600,48,24000,24000,summer,eval,summer_no-L2_abort_batch-48,4501,0,0,0,0,63.82133027,0,0,63.82133027
2021-06-14T14:26:12.58,10001,300,600,48,24000,24000,summer,eval,summer_no-L2_abort_batch-48,10001,139.2590059,0,5.90763471,0,-139.6694382,-145.1666406,0,5.4972024
2021-06-14T14:25:55.346,10001,300,600,64,24000,24000,winter,eval,winter_no-L2_nns!_abort_batch-64,7301,0,0.587227739,0,0,-51.12529108,-0.587227739,0,-50.53806334
2021-06-14T14:25:52.929,10001,300,600,64,24000,24000,winter,eval,winter_no-L2_nns!_abort_batch-64,10001,0,1.137611723,0,0,-79.42300262,-1.137611723,0,-78.2853909
2021-06-14T14:21:34.042,10001,400,300,64,24000,24000,summer,eval,summer_no-L2_nns!_abort_batch-64,5301,0,0,0,0,61.39085523,0,0,61.39085523
2021-06-14T14:21:31.333,10001,400,300,64,24000,24000,summer,eval,summer_no-L2_nns!_abort_batch-64,10001,0,0,0,0,57.71785217,0,0,57.71785217
2021-06-14T14:17:59.522,10001,300,600,64,24000,24000,summer,eval,summer_no-L2_nns!_abort_batch-64,5401,0,0,0,0,60.29919202,0,0,60.29919202
2021-06-14T14:17:57.022,10001,300,600,64,24000,24000,summer,eval,summer_no-L2_nns!_abort_batch-64,10001,0,0,0,0,57.32961787,0,0,57.32961787
2021-06-14T13:33:48.27,10001,300,600,120,24000,24000,winter,eval,winter_no-L2_nns!_abort,6701,1.339113641,0,0,0,-61.01950289,-1.339113641,0,-59.68038925
2021-06-14T13:33:45.342,10001,300,600,120,24000,24000,winter,eval,winter_no-L2_nns!_abort,10001,19.6108309,0,0,0,-77.7902119,-19.6108309,0,-58.179381
2021-06-14T13:21:45.669,10001,400,300,120,24000,24000,summer,eval,summer_no-L2_nns_abort_batch-120_ou-sigma-0.5,9601,0,0,0,0,64.51196501,0,0,64.51196501
2021-06-14T13:21:42.755,10001,400,300,120,24000,24000,summer,eval,summer_no-L2_nns_abort_batch-120_ou-sigma-0.5,10001,0,0,0,0,63.44104551,0,0,63.44104551
2021-06-14T13:21:15.589,10001,300,600,120,24000,24000,summer,eval,summer_no-L2_nns_abort_batch-120_ou-sigma-0.5,8401,0,0,0,0,65.08686017,0,0,65.08686017
2021-06-14T13:21:12.696,10001,300,600,120,24000,24000,summer,eval,summer_no-L2_nns_abort_batch-120_ou-sigma-0.5,10001,0,0,0,0,58.81808991,0,0,58.81808991
2021-06-14T13:19:28.661,10001,400,300,120,24000,24000,summer,eval,summer_no-L2_nns!_abort,6501,0,0,0,0,59.78099386,0,0,59.78099386
2021-06-14T13:19:25.77,10001,400,300,120,24000,24000,summer,eval,summer_no-L2_nns!_abort,10001,0,0,0,0,57.75744088,0,0,57.75744088
2021-06-14T13:17:51.385,10001,300,600,64,24000,24000,summer,eval,summer_no-L2_nns_abort_ou-sigma-0.5,7701,0,0,0,0,65.78852577,0,0,65.78852577
2021-06-14T13:17:48.414,10001,300,600,64,24000,24000,summer,eval,summer_no-L2_nns_abort_ou-sigma-0.5,10001,0,0,0,0,58.086926,0,0,58.086926
2021-06-14T13:16:53.09,10001,400,300,120,24000,24000,winter,eval,winter_no-L2_nns!_abort,10001,0.09596441,0.282893581,0,0,-61.81256378,-0.37885799,0,-61.43370579
2021-06-14T13:16:50.183,10001,400,300,120,24000,24000,winter,eval,winter_no-L2_nns!_abort,10001,0.09596441,0.282893581,0,0,-61.81256378,-0.37885799,0,-61.43370579
2021-06-14T13:12:04.768,10001,300,600,120,24000,24000,summer,eval,summer_no-L2_nns!_abort,6701,0,0,0,0,61.37083395,0,0,61.37083395
2021-06-14T13:12:02.268,10001,300,600,120,24000,24000,summer,eval,summer_no-L2_nns!_abort,10001,0,0,0,0,57.23143117,0,0,57.23143117
2021-06-14T13:07:06.548,10001,300,600,64,24000,24000,summer,eval,summer_no-L2_nns_abort_batch-64,9201,0,0,0,0,66.32522624,0,0,66.32522624
2021-06-14T13:07:03.8,10001,300,600,64,24000,24000,summer,eval,summer_no-L2_nns_abort_batch-64,10001,0,0,0,0,65.52215128,0,0,65.52215128
2021-06-14T13:05:18.115,10001,300,600,64,24000,24000,winter,eval,winter_no-L2_nns_abort_batch-64,7001,6.695302506,0,0,0,-68.42650283,-6.695302506,0,-61.73120032
2021-06-14T13:05:15.392,10001,300,600,64,24000,24000,winter,eval,winter_no-L2_nns_abort_batch-64,10001,15.07396579,5.143373828,0,15.82236507,-95.92160601,-36.03970469,0,-59.88190132
2021-06-14T13:03:14.536,10001,400,300,64,24000,24000,summer,eval,summer_no-L2_nns_abort_batch-64,10001,0,0,0,0,65.06954937,0,0,65.06954937
2021-06-14T13:03:11.829,10001,400,300,64,24000,24000,summer,eval,summer_no-L2_nns_abort_batch-64,10001,0,0,0,0,65.06954937,0,0,65.06954937
2021-06-14T13:02:50.931,10001,400,300,64,24000,24000,winter,eval,winter_no-L2_nns_abort_batch-64,8201,0.812910359,0,0,2.03445643,-74.03623395,-2.84736679,0,-71.18886716
2021-06-14T13:02:48.208,10001,400,300,64,24000,24000,winter,eval,winter_no-L2_nns_abort_batch-64,10001,5.94083251,0,0,57.29907121,-123.3981784,-63.23990372,0,-60.15827468
2021-06-14T13:02:04.115,10001,300,600,120,24000,24000,winter,eval,winter_no-L2_nns_abort_batch-120_ou-sigma-0.5,7101,0.61092145,0,0,0,-63.60352695,-0.61092145,0,-62.9926055
2021-06-14T13:02:01.199,10001,300,600,120,24000,24000,winter,eval,winter_no-L2_nns_abort_batch-120_ou-sigma-0.5,10001,57.57416284,2.55408257,0,0,-123.2763631,-60.12824541,0,-63.14811769
2021-06-14T13:01:44.927,10001,300,600,64,24000,24000,winter,eval,winter_no-L2_nns_abort_ou-sigma-0.5,9701,1.111415113,0,0,0,-61.70896312,-1.111415113,0,-60.59754801
2021-06-14T13:01:41.985,10001,300,600,64,24000,24000,winter,eval,winter_no-L2_nns_abort_ou-sigma-0.5,10001,0,0.339530391,0,0,-71.46589476,-0.339530391,0,-71.12636437
2021-06-14T13:00:01.231,10001,400,300,64,24000,24000,summer,eval,summer_no-L2_nns_abort_ou-sigma-0.5,5601,0,0,0,0,62.98322061,0,0,62.98322061
2021-06-14T12:59:58.51,10001,400,300,64,24000,24000,summer,eval,summer_no-L2_nns_abort_ou-sigma-0.5,10001,0,0,0,0,57.89132536,0,0,57.89132536
2021-06-14T12:49:14.845,10001,400,300,64,24000,24000,winter,eval,winter_no-L2_nns_abort_ou-sigma-0.5,9301,20.47063739,5.029211675,8.528799149,1.960880332,-94.28308666,-35.98952854,0,-58.29355812
2021-06-14T12:49:12.063,10001,400,300,64,24000,24000,winter,eval,winter_no-L2_nns_abort_ou-sigma-0.5,10001,0.150663319,66.3536674,0,11.52001203,-137.8845289,-78.02434274,0,-59.86018616
2021-06-14T12:23:14.6,10001,400,300,120,24000,24000,winter,eval,winter_no-L2_nns_abort_batch-120_ou-sigma-0.5,1,0,22.20130369,0,0,-21.53486198,-22.20130369,0,0.66644171
2021-06-14T12:23:11.917,10001,400,300,120,24000,24000,winter,eval,winter_no-L2_nns_abort_batch-120_ou-sigma-0.5,10001,0,0,53.07884128,0,-53.07884128,-53.07884128,0,0
2021-06-12T17:52:53.156,10001,400,300,120,24000,24000,summer,eval,summer_no-L2_nns_abort_comf-2,4401,0,0,0,0,59.37752836,0,0,59.37752836
2021-06-12T17:52:50.426,10001,400,300,120,24000,24000,summer,eval,summer_no-L2_nns_abort_comf-2,10001,0,0,67.71351531,0,-110.8824853,-135.4270306,0,24.5445453
2021-06-12T17:51:51.677,10001,400,300,120,24000,24000,winter,eval,winter_no-L2_nns_abort_comf-2,8901,0,4.126966906,0,0,-68.82857938,-8.253933812,0,-60.57464557
2021-06-12T17:51:48.923,10001,400,300,120,24000,24000,winter,eval,winter_no-L2_nns_abort_comf-2,10001,16.32321781,0.175629188,0,0,-99.97661411,-32.997694,0,-66.97892011
2021-06-12T17:30:24.957,10001,300,600,120,24000,24000,summer,eval,summer_no-L2_nns_abort_comf-2,10001,0,0,0,0,59.35906069,0,0,59.35906069
2021-06-12T17:30:22.324,10001,300,600,120,24000,24000,summer,eval,summer_no-L2_nns_abort_comf-2,10001,0,0,0,0,59.35906069,0,0,59.35906069
2021-06-12T17:08:20.921,10001,300,600,120,24000,24000,winter,eval,winter_no-L2_nns_abort_comf-2,1,0,21.36362564,0,0,-41.98030303,-42.72725127,0,0.74694824
2021-06-12T17:08:18.538,10001,300,600,120,24000,24000,winter,eval,winter_no-L2_nns_abort_comf-2,10001,0,0,53.07873498,0,-107.129886,-106.15747,0,-0.972416
2021-06-12T15:16:56.805,10001,400,300,120,24000,24000,summer,eval,summer_no-L2_nns_abort,8601,0,0,0,0,65.09468145,0,0,65.09468145
2021-06-12T15:16:54.195,10001,400,300,120,24000,24000,summer,eval,summer_no-L2_nns_abort,10001,0,0,0,0,64.42171974,0,0,64.42171974
2021-06-12T15:14:57.347,10001,300,600,120,24000,24000,winter,eval,winter_no-L2_nns_abort,9401,0.992501932,0.523790704,0,0,-66.3834724,-1.516292637,0,-64.86717976
2021-06-12T15:14:54.69,10001,300,600,120,24000,24000,winter,eval,winter_no-L2_nns_abort,10001,2.981212995,13.75362362,0,22.2560338,-102.6618701,-38.99087041,0,-63.67099969
2021-06-12T15:07:21.037,10001,400,300,120,24000,24000,winter,eval,winter_no-L2_nns_abort,9801,11.59107492,1.559516844,0,11.0547002,-88.28470065,-24.20529197,0,-64.07940868
2021-06-12T15:07:18.361,10001,400,300,120,24000,24000,winter,eval,winter_no-L2_nns_abort,10001,45.47604019,0,0,17.59385387,-128.935735,-63.06989406,0,-65.86584094
